date,apy_roi,apy_cpi,cpi_one_dollar,roi_one_dollar,num_il_2,num_il_1,num_al_2,num_al_1,num_il,num_non_taylor_2,num_non_taylor_1,num_non_taylor,earn_norm_lc,earn_norm_cc,mo_earn_lc_norm,cum_mo_earn_lc_norm,mo_earn_cc_norm,cum_mo_earn_cc_norm,mo_earn_inv_lc_norm,cum_mo_earn_inv_lc_norm,mo_earn_inv_cc_norm,cum_mo_earn_inv_cc_norm,mo_earn_ss_man_norm,cum_mo_earn_ss_man_norm,mo_earn_ss_woman_norm,cum_mo_earn_ss_woman_norm,mo_earn_ss_norm,cum_mo_earn_ss_norm,mo_earn_pen_man_norm,cum_mo_earn_pen_man_norm,mo_earn_pen_woman_norm,cum_mo_earn_pen_woman_norm,mo_earn_pen_norm,cum_mo_earn_pen_norm,exp_norm_total_lc,exp_norm_total_cc,worth_norm_lc,worth_norm_cc,added_lc_worth_norm,mo_exp_lc_norm,cum_mo_exp_lc_norm,mo_exp_cc_norm,cum_mo_exp_cc_norm,mo_exp_al_cc_norm,cum_mo_exp_al_cc_norm,mo_exp_non_taylor_norm,cum_mo_exp_non_taylor_norm,mo_exp_total_lc_norm,cum_mo_exp_total_lc_norm,mo_exp_total_cc_norm,cum_mo_exp_total_cc_norm,final_worth_cc_norm,final_worth_lc_norm
2035-01-31,4.00000000000007,4.00000000000007,1.400241125884745,1.400241125884745,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1321052.7526267369,1498466.8882447123,24301.167062404667,2830338.166236075,26839.47252773085,3035338.676040266,0.0,0.0,0.0,0.0,3445.0,354835.0,2667.0,274701.0,6112.0,629536.0,4074.298272303126,498115.86631407903,1108.3805291173446,135508.47055555662,5182.67880142047,633624.3368696356,2582932.7020540913,1682649.0343601226,3974320.8570917784,4754838.701138948,1157724.7593710888,9599.999999999949,988800.0,4435.61535976727,420914.42510581913,0.0,0.0,9612.000000000071,990035.9999999999,19211.999999999854,2875899.2483567055,14047.615359767382,1890380.8945053478,6420623.524790365,7578348.284161454
2035-02-28,4.00000000000007,4.00000000000007,1.4048251509632248,1.4048251509632248,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1329710.5186999447,1509092.6163254825,24246.204432036975,2854584.3706681123,26793.078944398992,3062131.754984665,0.0,0.0,0.0,0.0,3445.0,358280.0,2667.0,277368.0,6112.0,635648.0,4061.003603251508,502176.86991733056,1104.7638198503664,136613.234375407,5165.767423101875,638790.1042927374,2596653.1960781906,1692782.8368021438,3962697.6815859005,4745825.7989272205,1157724.7593710888,9599.999999999998,998400.0,4442.852193487716,425357.2772993068,0.0,0.0,9612.000000000027,999647.9999999999,19212.000000000025,2895111.2483567055,14054.85219348766,1904435.7466988354,6420623.524790365,7578348.284161454
2035-03-31,4.00000000000007,4.00000000000007,1.4094241829469667,1.4094241829469667,2.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,1338302.1068970305,1519654.2624287154,24191.421147886,2878775.7918159985,26746.813131788083,3088878.5681164535,0.0,0.0,0.0,0.0,3445.0,361725.0,2667.0,280035.0,6112.0,641760.0,4047.7523154678734,506224.6222327984,1101.1589121132583,137714.39328752024,5148.911227581131,643939.0155203185,2610328.919342988,1702890.8207061272,3951112.4331686534,4736835.057691761,1157724.7593710888,9600.000000000011,1008000.0,4450.100834310012,429807.3781336168,0.0,0.0,9611.999999999947,1009259.9999999999,19212.000000000124,2914323.2483567055,14062.10083430996,1918497.8475331455,6420623.524790365,7578348.284161454
2035-04-30,4.00000000000007,4.00000000000007,1.4140382709646735,1.4140382709646735,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1346827.8569184677,1530152.1079701178,24136.81662473485,2902912.6084407335,26700.674634447558,3115579.2427509013,0.0,0.0,0.0,0.0,3445.0,365170.0,2667.0,282702.0,6112.0,647872.0,4034.544267396654,510259.1665001951,1097.5657673969513,138811.95905491718,5132.110034793605,649071.1255551121,2618340.0179380393,1721134.3819906327,3945184.988081769,4719705.093448842,1157724.7593710888,8100.000000000026,1016100.0,3744.1834932581555,433551.56162687496,12994.477653063776,12994.477653063776,5491.999999999927,1014751.9999999998,13591.999999999955,2927915.2483567055,22230.66114632211,1940728.5086794675,6420623.524790365,7578348.284161454
2035-05-31,4.00000000000007,4.00000000000007,1.4186674643058823,1.4186674643058823,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1355306.4453349214,1540559.802382871,24100.72866175961,2927013.3371024933,26628.032208649754,3142207.274959551,0.0,0.0,0.0,0.0,3445.0,368615.0,2667.0,285369.0,6112.0,653984.0,4021.379317944188,514280.5458181393,1093.9843473180333,139905.94340223522,5115.363665262222,654186.4892203744,2626324.975858687,1739366.923956842,3939276.88458833,4702582.514793175,1157724.7593710888,8099.999999999935,1024199.9999999999,3750.292236050699,437301.85386292567,13036.879379287533,26031.35703235131,5492.000000000029,1020243.9999999998,13591.999999999964,2941507.2483567055,22279.171615338008,1963007.6802948054,6420623.524790365,7578348.284161454
2035-06-30,4.00000000000007,4.00000000000007,1.4233118124214916,1.4233118124214916,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1363738.089150144,1550877.6639348755,24064.758455878356,2951078.0955583714,26555.46852681141,3168762.7434863625,0.0,0.0,0.0,0.0,3445.0,372060.0,2667.0,288036.0,6112.0,660096.0,4008.25732647721,518288.8031446165,1090.41461361834,140996.35801585356,5098.67194009555,659285.16116047,2634283.878403451,1757588.630887277,3933388.0595756047,4685467.149299308,1157724.7593710888,8099.999999999931,1032299.9999999998,3756.4109454324403,441058.2648083581,13079.419464777031,39110.77649712834,5491.999999999922,1025735.9999999997,13591.999999999689,2955099.248356705,22327.830410209557,1985335.510705015,6420623.524790365,7578348.284161454
2035-07-31,4.00000000000007,4.00000000000007,1.4279713649242896,1.4279713649242896,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1372123.0044538518,1561106.009292871,24028.905622842944,2975107.001181214,26482.98284799095,3195245.7263343534,0.0,0.0,0.0,0.0,3445.0,375505.0,2667.0,290703.0,6112.0,666208.0,3995.1781528213464,522283.9812974378,1086.8565281645451,142083.21454401812,5082.034680985891,664367.1958414558,2642216.8105925177,1775799.686930871,3927518.450136805,4668358.824636689,1157724.7593710888,8100.000000000021,1040399.9999999998,3762.539637664018,444820.80444602214,13122.098361006496,52232.87485813483,5492.000000000019,1031227.9999999997,13591.999999999876,2968691.248356705,22376.63799867015,2007712.148703685,6420623.524790365,7578348.284161454
2035-08-31,4.00000000000007,4.00000000000007,1.4326461715894832,1.4326461715894832,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1380461.40642538,1571245.1535279716,23993.169779659096,2999100.1709608734,26410.574432137917,3221656.3007664913,0.0,0.0,0.0,0.0,3445.0,378950.0,2667.0,293370.0,6112.0,672320.0,3982.141657259624,526266.1229546975,1083.310052947754,143166.52459696587,5065.451710207378,669432.6475516632,2650123.8571686493,1794000.2761049045,3921667.9935704106,4651257.36856786,1157724.7593710888,8099.999999999981,1048499.9999999998,3768.678329032818,448589.482775055,13164.91652092332,65397.79137905815,5492.0000000000555,1036719.9999999997,13592.000000000362,2982283.2483567055,22425.594849956487,2030137.7435536415,6420623.524790365,7578348.284161454
2035-09-30,4.00000000000007,4.00000000000007,1.4373362823552307,1.4373362823552307,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1388753.5093373214,1581295.4101211755,23957.550544581973,3023057.721505455,26338.242540085834,3247994.543306577,0.0,0.0,0.0,0.0,3445.0,382395.0,2667.0,296037.0,6112.0,678432.0,3969.147700530972,530235.2706552284,1079.775150083097,144246.29974704896,5048.922850614069,674481.5704022773,2658005.102598084,1812190.582296936,3915836.6273795012,4634162.60894664,1157724.7593710888,8099.99999999992,1056599.9999999998,3774.827035852697,452364.3098109077,13207.874398952928,78605.66577801108,5491.9999999999845,1042211.9999999997,13591.99999999958,2995875.248356705,22474.701434805418,2052612.444988447,6420623.524790365,7578348.284161454
2035-10-31,4.00000000000007,4.00000000000007,1.4420417473231748,1.4420417473231748,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1396999.5265591557,1591257.090968852,23922.04753711293,3046979.7690425683,26265.98643354387,3274260.5297401207,0.0,0.0,0.0,0.0,3445.0,385840.0,2667.0,298704.0,6112.0,684544.0,3956.1961438287385,534191.4667990571,1076.2517818093254,145322.55152885828,5032.447925638064,679514.0183279153,2665860.631071447,1830370.7892667397,3910024.2892710827,4617074.373716324,1157724.7593710888,8100.000000000028,1064699.9999999998,3780.98577446423,456145.2955853719,13250.972451003534,91856.63822901461,5492.000000000038,1047703.9999999997,13592.000000000227,3009467.248356705,22523.958225467963,2075136.403213915,6420623.524790365,7578348.284161454
2035-11-30,4.00000000000007,4.00000000000007,1.4467626167589782,1.4467626167589782,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1405199.6705608587,1601130.5063882028,23886.660377994274,3070866.4294205625,26193.805375089396,3300454.33511521,0.0,0.0,0.0,0.0,3445.0,389285.0,2667.0,301371.0,6112.0,690656.0,3943.2868487992027,538134.7536478563,1072.739910488407,146395.29143934668,5016.02675928761,684530.0450872029,2673690.526504639,1848541.0806482318,3904230.917155434,4599992.490907874,1157724.7593710888,8099.99999999999,1072799.9999999998,3787.1545612344994,459932.4501466064,13294.21113447101,105150.84936348563,5491.999999999981,1053195.9999999995,13591.99999999997,3023059.248356705,22573.36569570539,2097709.76890962,6420623.524790365,7578348.284161454
2035-12-31,4.00000000000007,4.00000000000007,1.4514989410928603,1.4514989410928603,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1413354.1529165027,1610915.9651227028,23851.388689206568,3094717.818109769,26121.698628160146,3326576.0337433703,0.0,0.0,0.0,0.0,3445.0,392730.0,2667.0,304038.0,6112.0,696768.0,3930.4196775401024,542065.1733253964,1069.2394986051252,147464.53093795181,4999.659176145227,689529.7042633481,2681494.872539742,1866701.6399514044,3898456.44914543,4582916.788638115,1157724.7593710888,8100.000000000005,1080899.9999999998,3793.333412557318,463725.78355916374,13337.590908243745,118488.44027172937,5491.999999999971,1058687.9999999995,13591.999999999976,3036651.248356705,22622.924320801074,2120332.6932304213,6420623.524790365,7578348.284161454
2036-01-31,4.00000000000007,4.00000000000007,1.4562507709201356,1.4562507709201356,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1421463.1843078402,1620613.7743475134,23816.23209396321,3118534.050203732,26049.66545704619,3352625.6992004164,0.0,0.0,0.0,0.0,3445.0,396175.0,2667.0,306705.0,6112.0,702880.0,3917.594492599157,545982.7678179955,1065.750508766677,148530.2814467185,4983.345001365834,694513.049264714,2689273.752545908,1884852.6505642515,3892700.8235558895,4565847.095107931,1157724.7593710888,8100.000000000026,1088999.9999999998,3799.5223448533175,467525.30590401706,13381.11223270749,131869.55250443687,5491.9999999999645,1064179.9999999995,13592.000000000151,3050243.248356705,22672.63457756095,2143005.3278079825,6420623.524790365,7578348.284161454
2036-02-29,4.00000000000007,4.00000000000007,1.4610181570017546,1.4610181570017546,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1429526.9745278752,1630224.2396748774,23781.19021670756,3142315.2404204397,25977.70512688285,3378603.4043272994,0.0,0.0,0.0,0.0,3445.0,399620.0,2667.0,309372.0,6112.0,708992.0,3904.811156972602,549887.578974968,1062.2729037022748,149592.55435042077,4967.084060674877,699480.1333253889,2697027.2496202504,1902994.2957546974,3886963.9789029155,4548783.238600462,1157724.7593710888,8099.999999999951,1097099.9999999998,3805.721374569987,471331.02727858705,13424.775569750256,145294.32807418713,5492.000000000075,1069671.9999999995,13591.999999999865,3063835.248356705,22722.49694432032,2165727.824752303,6420623.524790365,7578348.284161454
2036-03-31,4.00000000000007,4.00000000000007,1.4658011502648463,1.4658011502648463,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1437545.7324844194,1639747.665159483,23746.26268310807,3166061.5031035477,25905.816903641877,3404509.2212309414,0.0,0.0,0.0,0.0,3445.0,403065.0,2667.0,312039.0,6112.0,715104.0,3892.069534103722,553779.6485090718,1058.8066462627478,150651.36099668354,4950.87618036647,704431.0095057554,2704755.4465887323,1921126.7586725212,3881245.853903231,4531725.047479294,1157724.7593710888,8099.999999999962,1105199.9999999998,3811.930518181494,475142.9577967685,13468.581382767275,158762.9094569544,5491.999999999965,1075163.9999999995,13591.999999999927,3077427.248356705,22772.511900948575,2188500.336653251,6420623.524790365,7578348.284161454
2036-04-30,4.00000000000007,4.00000000000007,1.470599801803261,1.470599801803261,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1445519.6662036353,1649184.3533038127,23711.449120054873,3189772.9522236027,25834.000054125056,3430343.2212850666,0.0,0.0,0.0,0.0,3445.0,406510.0,2667.0,314706.0,6112.0,721216.0,3879.3694878813963,557659.0179969532,1055.351699420145,151706.71269610367,4934.721187301541,709365.730693057,2712458.426007051,1939250.2223512838,3875546.3874735353,4514672.350186674,1157724.7593710888,8100.000000000061,1113299.9999999998,3818.14979218894,478961.1075889575,13512.530136665806,172275.4395936202,5492.000000000001,1080655.9999999995,13592.000000000062,3091019.248356705,22822.679928854828,2211323.0165821062,6420623.524790365,7578348.284161454
2036-05-31,4.00000000000007,4.00000000000007,1.4754141628781183,1.4754141628781183,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1453448.9828335657,1658534.6050634622,23676.749155655754,3213449.7013792587,25762.253845955216,3456105.475131022,0.0,0.0,0.0,0.0,3445.0,409955.0,2667.0,317373.0,6112.0,727328.0,3866.7108826386407,561525.7288795919,1051.9080262673392,152758.620722371,4918.61890890598,714284.349601963,2720136.2701615198,1957364.8697102477,3869865.5187298427,4497624.975241692,1157724.7593710888,8100.00000000007,1121399.9999999998,3824.3792131203986,482785.48680207785,13556.622297870172,185832.06189149036,5491.999999999983,1086147.9999999995,13592.000000000211,3104611.248356705,22873.001510990474,2234196.0180930966,6420623.524790365,7578348.284161454
2036-06-30,4.00000000000007,4.00000000000007,1.4802442849183521,1.4802442849183521,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1461333.8886476504,1667798.719852441,23642.16241923149,3237091.8637984903,25690.57754756968,3481796.0526785916,0.0,0.0,0.0,0.0,3445.0,413400.0,2667.0,320040.0,6112.0,733440.0,3854.093583151161,565379.822462743,1048.475590017634,153807.09631238863,4902.569173168795,719186.9187751317,2720136.2701615198,2006950.839761751,3877795.186986837,4449102.795033041,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,54403.43333730636,240235.49522879673,0.0,1086147.9999999995,0.0,3104611.248356705,54403.43333730655,2288599.451430403,6420623.524790365,7578348.284161454
2036-07-31,4.00000000000007,4.00000000000007,1.4850902195212619,1.4850902195212619,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1469218.9405241546,1676874.2746449818,23652.04001724135,3260743.9038157314,25516.24952474791,3507312.3022033395,0.0,0.0,0.0,0.0,3445.0,416845.0,2667.0,322707.0,6112.0,739552.0,3841.517454635908,569221.339917379,1045.0543540043698,154852.150666393,4886.571808640278,724073.490583772,2720136.2701615198,2056552.5294723886,3885698.9802812934,4400561.423957958,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,54580.954862033235,294816.45009083,0.0,1086147.9999999995,0.0,3104611.248356705,54580.95486203311,2343180.406292436,6420623.524790365,7578348.284161454
2036-08-31,4.00000000000007,4.00000000000007,1.489952018453063,1.489952018453063,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1477104.0535549812,1685761.8221022745,23661.88538408209,3284405.7891998133,25341.911081346196,3532654.2132846857,0.0,0.0,0.0,0.0,3445.0,420290.0,2667.0,325374.0,6112.0,745664.0,3828.982362749637,573050.3222801286,1041.6442816805322,155893.7949480735,4870.626644430169,728944.1172282022,2720136.2701615198,2106170.4668109324,3893576.9830446998,4352000.345374418,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,54759.0556496817,349575.5057405117,0.0,1086147.9999999995,0.0,3104611.248356705,54759.055649681824,2397939.461942118,6420623.524790365,7578348.284161454
2036-09-30,4.00000000000007,4.00000000000007,1.4948297336494405,1.4948297336494405,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1484989.1433845968,1694461.9113963111,23671.698624925655,3308077.487824739,25167.56036119932,3557821.7736458853,0.0,0.0,0.0,0.0,3445.0,423735.0,2667.0,328041.0,6112.0,751776.0,3816.488173587472,576866.8104537161,1038.2453366183622,156932.04028469187,4854.733510205834,733798.850738408,2720136.2701615198,2155805.17991353,3901429.2794330376,4303419.042436062,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,54937.73759041994,404513.24333093164,0.0,1086147.9999999995,0.0,3104611.248356705,54937.73759041983,2452877.1995325377,6420623.524790365,7578348.284161454
2036-10-31,4.00000000000007,4.00000000000007,1.4997234172161025,1.4997234172161025,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1492874.126207332,1702975.0882206052,23681.479844601476,3331758.9676693403,24993.195508031087,3582814.9691539165,0.0,0.0,0.0,0.0,3445.0,427180.0,2667.0,330708.0,6112.0,757888.0,3804.0347536814775,580670.8452073976,1034.8574825089663,157966.89776720083,4838.892236190444,738637.7429745985,2720136.2701615198,2205457.1970893275,3909255.9533276833,4254816.998086695,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,55117.00258058388,459630.24591151555,0.0,1086147.9999999995,0.0,3104611.248356705,55117.002580584034,2507994.2021131217,6420623.524790365,7578348.284161454
2036-11-30,4.00000000000007,4.00000000000007,1.504633121429338,1.504633121429338,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1500758.918764689,1711301.8948008558,23691.229147596438,3355450.1968169366,24818.814665434482,3607633.783819351,0.0,0.0,0.0,0.0,3445.0,430625.0,2667.0,333375.0,6112.0,764000.0,3791.6219699992316,584462.4671773969,1031.4806831619294,158998.37845036277,4823.102653161161,743460.8456277597,2720136.2701615198,2255127.046826089,3917057.0883363057,4206193.695054782,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,55296.85252269714,514927.0984342127,0.0,1086147.9999999995,0.0,3104611.248356705,55296.85252269714,2563291.054635819,6420623.524790365,7578348.284161454
2036-12-31,4.00000000000007,4.00000000000007,1.5095588987365753,1.5095588987365753,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1508643.4383426644,1719442.8699055626,23700.946638056106,3379151.1434549927,24644.415976852462,3632278.1997962035,0.0,0.0,0.0,0.0,3445.0,434070.0,2667.0,336042.0,6112.0,770112.0,3779.2496899424045,588241.7168673393,1028.1149025049276,160026.4933528677,4807.364592447332,748268.210220207,2720136.2701615198,2304815.2577958265,3924832.767793754,4157548.6158479424,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,55477.28932549162,570404.3877597043,0.0,1086147.9999999995,0.0,3104611.248356705,55477.28932549139,2618768.3439613106,6420623.524790365,7578348.284161454
2037-01-31,4.00000000000007,4.00000000000007,1.5145008017569417,1.5145008017569417,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1516527.6027690805,1727398.5488565855,23710.632419786583,3402861.775874779,24469.997585557372,3656748.197381761,0.0,0.0,0.0,0.0,3445.0,437515.0,2667.0,338709.0,6112.0,776224.0,3766.9177813453416,592008.6346486846,1024.7601045833428,161051.25345745104,4791.677885928684,753059.8881061357,2720136.2701615198,2354522.3588604247,3932583.0747629544,4108881.242747444,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,55658.31490392735,626062.7026636316,0.0,1086147.9999999995,0.0,3104611.248356705,55658.3149039275,2674426.658865238,6420623.524790365,7578348.284161454
2037-02-28,4.00000000000007,4.00000000000007,1.5194588832818254,1.5194588832818254,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1524411.3304109334,1735169.4635396525,23720.286596255915,3426582.062471035,24295.55763463153,3681043.7550163926,0.0,0.0,0.0,0.0,3445.0,440960.0,2667.0,341376.0,6112.0,782336.0,3754.6261124736543,595763.2607611583,1021.4162535598792,162072.6697110109,4776.042366033534,757835.9304721692,2720136.2701615198,2404248.879077269,3940308.09203579,4060191.057802691,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,55839.931179212996,681902.6338428446,0.0,1086147.9999999995,0.0,3104611.248356705,55839.93117921284,2730266.590044451,6420623.524790365,7578348.284161454
2037-03-31,4.00000000000007,4.00000000000007,1.5244331962754407,1.5244331962754407,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1532294.5401717448,1742756.1424148146,23729.909270593133,3450311.971741628,24121.09426694753,3705164.84928334,0.0,0.0,0.0,0.0,3445.0,444405.0,2667.0,344043.0,6112.0,788448.0,3742.374552022808,599505.6353131811,1018.0833137141802,163090.7530247251,4760.457865736988,762596.3883379062,2720136.2701615198,2453995.347704881,3948007.9021339905,4011477.542825711,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,56022.14007882623,737924.7739216709,0.0,1086147.9999999995,0.0,3104611.248356705,56022.140078826385,2786288.7301232773,6420623.524790365,7578348.284161454
2037-04-30,4.00000000000007,4.00000000000007,1.5294237938753923,1.5294237938753923,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1540177.1514889332,1750159.110526851,23739.500545591793,3474051.4722872195,23946.605625148142,3729111.454908488,0.0,0.0,0.0,0.0,3445.0,447850.0,2667.0,346710.0,6112.0,794560.0,3730.1629691167254,603235.7982822978,1014.7612494424466,164105.51427416754,4744.924218559172,767341.3125564654,2720136.2701615198,2503762.294208545,3955682.587310016,3962740.179385646,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,56204.94353653446,794129.7174582053,0.0,1086147.9999999995,0.0,3104611.248356705,56204.943536534614,2842493.6736598117,6420623.524790365,7578348.284161454
2037-05-31,4.00000000000007,4.00000000000007,1.5344307293932438,1.5344307293932438,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1548059.0843311923,1757378.8895156197,23749.060523710134,3497800.5328109297,23772.089851627436,3752883.5447601154,0.0,0.0,0.0,0.0,3445.0,451295.0,2667.0,349377.0,6112.0,800672.0,3717.9912333063835,606953.7895156041,1011.4500252570565,165116.96429942458,4729.44125856344,772070.7538150288,2720136.2701615198,2553550.248265948,3963332.229547927,3913978.4488032246,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,56388.3434924146,850518.0609506199,0.0,1086147.9999999995,0.0,3104611.248356705,56388.343492414446,2898882.017152226,6420623.524790365,7578348.284161454
2037-06-30,4.00000000000007,4.00000000000007,1.539454056315087,1.539454056315087,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1555940.25919588,1764415.9976263586,23758.58930707091,3521559.1221180004,23597.5450885101,3776481.0898486255,0.0,0.0,0.0,0.0,3445.0,454740.0,2667.0,352044.0,6112.0,806784.0,3705.8592145684224,610659.6487301725,1008.149605786186,166125.11390521078,4714.008820354608,776784.7626353834,2720136.2701615198,2603359.7397728176,3970956.9105642675,3865191.832145252,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,56572.34189287456,907090.4028434944,0.0,1086147.9999999995,0.0,3104611.248356705,56572.34189287441,2955454.3590451004,6420623.524790365,7578348.284161454
2037-07-31,4.00000000000007,4.00000000000007,1.544493828302113,1.544493828302113,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1563820.5971064225,1771270.9497199315,23768.086997464867,3545327.209115465,23422.969477631355,3799904.0593262566,0.0,0.0,0.0,0.0,3445.0,458185.0,2667.0,354711.0,6112.0,812896.0,3693.7667833037563,614353.4155134764,1004.859955773432,167129.9738609842,4698.626739077188,781483.3893744606,2720136.2701615198,2653191.2988485596,3978556.7118089376,3816379.8102190816,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,56756.940690673284,963847.3435341677,0.0,1086147.9999999995,0.0,3104611.248356705,56756.94069067358,3012211.299735774,6420623.524790365,7578348.284161454
2037-08-31,4.00000000000007,4.00000000000007,1.5495500991911864,1.5495500991911864,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1571700.0196097267,1777944.2572830266,23777.553696350187,3569104.7628118154,23248.361160518703,3823152.420486775,0.0,0.0,0.0,0.0,3445.0,461630.0,2667.0,357378.0,6112.0,819008.0,3681.7138103361876,618035.1293238126,1001.5810400774344,168131.55490106164,4683.294850413622,786166.6842248741,2720136.2701615198,2703045.4558418985,3986131.7144660586,3767541.8635670925,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,56942.14184494181,1020789.4853791095,0.0,1086147.9999999995,0.0,3104611.248356705,56942.141844941514,3069153.441580715,6420623.524790365,7578348.284161454
2037-09-30,4.00000000000007,4.00000000000007,1.5546229229954187,1.5546229229954187,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1579578.4487736048,1784436.4284383028,23786.989504853795,3592891.752316669,23073.71827837074,3846226.138765146,0.0,0.0,0.0,0.0,3445.0,465075.0,2667.0,360045.0,6112.0,825120.0,3669.700166911029,621704.8294907236,998.3128236715017,169129.86772473314,4668.012990582531,790834.6972154566,2720136.2701615198,2752922.7413365277,3993681.9994548443,3718677.472461158,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,57127.94732120389,1077917.4327003134,0.0,1086147.9999999995,0.0,3104611.248356705,57127.94732120404,3126281.388901919,6420623.524790365,7578348.284161454
2037-10-31,4.00000000000007,4.00000000000007,1.5597123539047473,1.5597123539047473,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1587455.80718421,1790747.9679544813,23796.394523772848,3616688.146840442,22899.038972037466,3869125.1777371834,0.0,0.0,0.0,0.0,3445.0,468520.0,2667.0,362712.0,6112.0,831232.0,3657.7257246937265,625362.5552154173,995.0552716432364,170124.92299637638,4652.780996336963,795487.4782117936,2720136.2701615198,2802823.6861567497,4001207.647430466,3669786.1168971183,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,57314.35909139665,1135231.79179171,0.0,1086147.9999999995,0.0,3104611.248356705,57314.35909139665,3183595.7479933156,6420623.524790365,7578348.284161454
2037-11-30,4.00000000000007,4.00000000000007,1.5648184462865125,1.5648184462865125,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1595332.0179434842,1796879.3772563913,23805.76885357571,3640493.915694018,22724.32138200133,3891849.499119185,0.0,0.0,0.0,0.0,3445.0,471965.0,2667.0,365379.0,6112.0,837344.0,3645.79035576849,629008.3455711858,991.8083491941624,171116.73134557053,4637.598704962652,800125.0769167562,2720136.2701615198,2852748.821373131,4008708.738784911,3620867.2765892455,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,57501.379133892224,1192733.1709256023,0.0,1086147.9999999995,0.0,3104611.248356705,57501.379133892224,3241097.127127208,6420623.524790365,7578348.284161454
2037-12-31,4.00000000000007,4.00000000000007,1.5699412546860394,1.5699412546860394,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1603207.0046666157,1802831.1544349624,23815.11259440219,3664309.0282884203,22549.5636483571,3914399.062767542,0.0,0.0,0.0,0.0,3445.0,475410.0,2667.0,368046.0,6112.0,843456.0,3633.893932636925,632642.2395038228,988.5720216393528,172105.30336720988,4622.465954276277,804747.5428710325,2720136.2701615198,2902698.678308151,4016185.3536478425,3571920.430964704,1157724.7593710888,0.0,1121399.9999999998,0.0,482785.48680207785,57689.00943351791,1250422.1803591202,0.0,1086147.9999999995,0.0,3104611.248356705,57689.00943351776,3298786.1365607255,6420623.524790365,7578348.284161454
