run_id,yrs_il_single,yrs_il_double,yrs_sum_al,total_living_yrs,elapsed_time_yrs,earning_potential,earning_potential_cc,added_lc_worth_norm,man_independent_yrs,woman_independent_yrs,man_assisted_yrs,woman_assisted_yrs,roi_seed,inflation_seed,apy_roi,apy_cpi,roi_one_dollar_at_end,cpi_one_dollar_at_end,norm_one_dollar_at_end,roi_mean_shift,roi_vol_multiplier,roi_mean_reversion,inflation_mean_shift,inflation_vol_multiplier,inflation_mean_reversion,man_goes_to_al_seed,woman_goes_to_al_seed,man_goes_to_al,woman_goes_to_al,man_age_to_al,woman_age_to_al,man_age_at_death,woman_age_at_death,exp_norm_al_cc,exp_norm_al_lc,exp_norm_cc,exp_norm_lc,exp_norm_non_taylor,exp_norm_total_cc,exp_norm_total_lc,entrance_fee_cc,entrance_fee_lc,earn_norm_cc,earn_norm_lc,cum_mo_earn_lc_norm,cum_mo_earn_cc_norm,cum_mo_earn_inv_lc_norm,cum_mo_earn_inv_cc_norm,cum_mo_earn_ss_man_norm,cum_mo_earn_ss_woman_norm,cum_mo_earn_ss_norm,cum_mo_earn_pen_man_norm,cum_mo_earn_pen_woman_norm,cum_mo_earn_pen_norm,cum_mo_exp_lc_norm,cum_mo_exp_cc_norm,cum_mo_exp_al_cc_norm,cum_mo_exp_al_lc_norm,cum_mo_exp_non_taylor_norm,cum_mo_exp_total_lc_norm,cum_mo_exp_total_cc_norm,start_pile,worth_norm_lc,worth_norm_cc,man_age_at_start,woman_age_at_start,ticker,current_date,history_years,al_cum_running_avg_yrs,start_clock,man_dob,woman_dob,constant_monthly_roi,constant_monthly_cpi
913,11.620970070372332,0.5002524492619619,3.6762701543651897,16.297745123261446,13.081719679391089,163710893.47203398,176413646.13217884,-1002250.318470234,0.5002524492619619,12.121222519634294,2.790899345666581,0.8853708086986083,380328,739906,11.578557509960374,4.636017698579109,4.1929020298861985,1.809238141140872,1.809238141140872,0.0005171169486043996,1.1522618672108753,0.3391482372169941,0.0044437902843207705,1.1527390046154862,0.33601371953150305,783960,706455,True,True,74.43273989198957,87.34470933694737,77.22266713211086,88.22905330020465,399821.6102735096,263290.05982603156,430929.2303212877,848471.2659619101,633070.5752759366,1896303.9296907145,2577274.8531873226,481000.0,900000.0,9520347.192999072,8966001.071931867,13056915.35585217,13290642.148665763,6612225.241447209,7035244.763020708,540865.0,418719.0,959584.0,670277.9102120951,182343.78907084526,852621.6992829408,1087423.4332220529,535343.0479898442,537413.1405921377,336208.1504372413,816940.0000000003,3137667.806860721,2369144.2812040807,6300000.0,16219247.548991451,17221497.86746168,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
914,6.512170008306574,6.599066908481662,6.068165880366302,25.778469705636198,13.166594796607733,178137779.99966884,191959952.18853202,-1219966.0609552134,6.599066908481662,13.111236916788236,2.764994324622643,3.303171555743659,392349,879693,10.257898962423706,2.828703506040542,3.6173834498719803,1.4437956922217319,1.4437956922217319,-0.0025685625615745134,0.7203308951181961,0.2987213586411099,-0.0008768519750073133,0.5232387635665322,0.11512633279839003,44723,250996,True,False,80.53005879655298,,83.29534487361137,88.3358316734772,367212.67749437736,191589.22304054475,477008.26243979373,1065366.0838956959,973788.329438625,2264071.4996035555,3112515.234756131,481000.0,900000.0,9745313.365850624,9053106.178298214,12943007.887171581,13193809.54568694,7496938.759281438,8078302.670474233,544310.0,421386.0,965696.0,751050.4127327796,204317.30772327332,955367.7204560535,1301047.162473254,567300.8853840464,380998.5669692389,198781.86102742897,1187724.0000000005,3584620.680214788,2615456.277774934,6300000.0,15658387.206956793,16878353.267912004,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
915,3.3554847351622366,5.263435561494789,5.090654094367241,18.973009952519057,12.167258739056928,81453661.56628387,87773862.34337144,-546606.5261910311,5.263435561494789,8.618920296657025,1.6226853338468983,3.4679687605203426,97650,728731,5.403800363604971,3.5585104578130133,1.8970755008128044,1.5302433717422597,1.5302433717422597,0.009747595346257533,0.5730446531205343,0.2602347514564359,0.0035155346769964813,0.8951756843224088,0.25455570739484623,354774,196250,True,True,79.19396017714259,83.84292627500906,80.81753903228676,87.3118544528635,755641.5000698228,558724.8258203693,327837.6784104481,750551.1569130233,709710.268246463,2160848.108626438,2759467.8552882588,481000.0,900000.0,3027987.4460775335,2730200.596173786,5737636.063385893,5579000.253148699,1099976.712458233,1235453.6985194325,502970.0,389382.0,892352.0,669035.8293221559,182005.89081647428,851041.7201386306,883690.7755299422,375558.3398161488,824785.3426554758,604158.5513564524,825236.0,3210371.7775119552,2505129.4410837307,6300000.0,8827264.285873938,9373870.812064968,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
916,4.579907970415919,2.728614478857347,5.231721853542318,15.26885878167293,7.3348528717222115,86189295.52260806,92876946.41593635,-241462.08101251163,2.728614478857347,7.308522449273266,3.6937052544503715,1.5380165990919468,389164,237895,11.202439058745096,0.015809458630777762,2.178570548814872,1.0011599408766068,1.0011599408766068,-0.005648042746958609,0.9826466318765863,0.16059434764107647,-0.004633804105075403,1.0519833893989738,0.39709073427427,510356,314432,True,False,76.66139619567821,,80.35483274810571,82.53146881866158,410731.2207853976,214294.54997499014,238630.00029126482,602108.847026885,607337.5601188483,1735124.8365460427,2322398.0294775227,481000.0,900000.0,6641687.5477589285,6193686.91494739,8216981.66097569,7858366.976571707,6187345.642205715,6637556.897392331,303160.0,234696.0,537856.0,504215.2449517376,137167.7581358627,641383.0030876001,617457.1931188009,239443.04817461976,410999.4935892422,214434.51839438733,609644.0,2340735.797671787,1740659.0322552922,6300000.0,12176245.863303903,12417707.944316415,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
917,4.123469966961331,10.158695141462847,7.484086044616985,31.924946294504007,18.916199511283597,1053181197.5883223,1134900257.1789718,-2445950.2551447377,14.282165108424177,10.158695141462847,4.560480183316604,2.9236058613003815,150602,884258,15.31628164683758,1.9354884040095222,14.817141255905838,1.4371065534185403,1.4371065534185403,0.00769653449390423,1.3816995155647165,0.3347776955386243,-0.0013315513251600337,1.3045361758334462,0.3586544757557212,609222,66681,True,True,88.21262585816272,85.38163001293661,92.77397893180557,88.30571469640033,1103267.2074036568,787991.0687200923,536243.1456497605,1260326.3376525715,1245769.8175409187,3232076.5004670136,4005352.737315491,481000.0,900000.0,55796563.26255876,54000538.85195058,62216842.787786,63721290.11991254,52160786.84525895,53960600.53005963,782015.0,605409.0,1387424.0,1072738.7293616715,291830.0627465932,1364568.7921082643,1479305.2251365914,614255.0131900705,1172536.9740915867,831256.6515261829,1437652.0,4645492.469200659,3703989.546182458,6300000.0,63871350.31858535,66317300.573730074,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
918,9.108326327935181,3.3176628849818557,5.631142215174691,21.374794313073583,14.916117374073389,121386163.89639866,130804831.0579896,-636571.5554835545,12.425989212917036,3.3176628849818557,2.4360091713661154,3.195133043808576,742585,44042,4.542225863496663,1.706980610563824,1.9398515427979783,1.2872083836249846,1.2872083836249846,-0.00045330723261895536,0.877068846543011,0.3823068156661155,-0.0024231880029042174,1.3351206178902402,0.11764446089291501,443940,945470,True,True,86.35632490742452,78.54233830947932,88.79306214364429,81.7374757866349,685148.8921205185,460022.0542845672,455260.9076579364,1033869.5157322501,879250.8518384803,2437104.268741303,3182029.6911481684,481000.0,900000.0,3610468.3121813806,3218859.2520053084,6540088.514433954,6351309.618507386,2183256.173176923,2472710.5077616186,616655.0,477393.0,1094048.0,902657.639747115,245560.85133874184,1148218.4910858579,1160433.3297041315,497550.68876998615,752736.5941919071,497516.07522116374,978988.0000000002,3534119.97414259,2708769.522732468,6300000.0,9305968.540291363,9942540.095774917,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
919,9.537706802535126,1.0474732990014826,2.4648750664950523,14.097528467033145,10.587486396024559,116511503.91517597,125551933.57081647,-826067.9091037549,1.0474732990014826,10.58518010153661,0.9933042682143912,1.4715707982806612,737908,324094,8.603689537706916,1.5384466069511271,2.395273632624339,1.1753655321503569,1.1753655321503569,0.00036430577283981525,1.3531335688429982,0.1707450060088763,-0.002509781104448089,0.986299448323816,0.3922043230104976,632803,438123,True,False,74.98032129338726,,75.97418153692409,85.80874350602681,111952.46699225923,58409.982778570055,414763.1384252642,922635.7253754965,680867.6734540598,1674698.7673797177,2554669.2886558487,481000.0,900000.0,6470999.110887128,5933187.6822446715,8724510.021654382,8618401.646653952,5137703.989778004,5624273.126476191,437515.0,338709.0,776224.0,668240.9726631084,181789.65636689647,850030.629030005,1016569.8765818522,448039.0785695077,112883.63093330277,58895.807443462334,741432.0000000001,2713962.07214826,1781785.7880440746,6300000.0,12310547.949506123,13136615.858609878,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
920,1.3221360573168273,10.14432172529107,4.260062626396779,25.870842134295746,13.749768989096285,188282151.23155978,202891451.4845271,-1328366.1206292678,10.14432172529107,11.466457782607897,2.0284668661260112,2.2315957602707686,822425,120336,9.694608822373496,2.5167286008884515,3.5690090707534647,1.4074327788271424,1.4074327788271424,-0.009817024762230519,0.660750240830634,0.18677872656278574,-0.0011530798026754751,0.5359246256504613,0.0006297465381692951,553259,251746,True,True,84.07564837060309,86.69034956227712,86.10443746278158,88.92174377297275,582327.6799645992,403938.4259802614,452578.79836078774,1074555.6838602484,1086742.638009409,2522515.5796488784,3352724.523779843,481000.0,900000.0,9807755.637146985,8997804.633769285,13032559.39921844,13390787.827826131,7560914.067229885,8254065.489489272,568425.0,440055.0,1008480.0,791492.5753099708,215319.27727976767,1006811.8525897382,1259210.4971597719,519794.16127537924,605735.142250135,418657.9077220058,1250924.0,3826211.8120387746,2856074.120017199,6300000.0,15506347.587179665,16834713.707808934,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
921,2.405637498240119,6.754512928479918,4.907486926986342,20.8221502821863,13.99891852673224,144639988.46444514,155862980.1619641,-904731.1955318283,6.754512928479918,9.160150426720037,0.13355842224783693,4.773928504738506,528758,775640,6.692790025497719,1.8606612601720363,2.476800402662125,1.2944666825854036,1.2944666825854036,0.007990988700341354,1.0308357543314872,0.036040556365914925,-0.003338581770789449,0.867972925577154,0.1849849032855004,337524,159538,True,True,80.68611949595132,84.3850318623928,80.82027693929375,89.15994168258075,699533.3266343259,563920.9824582778,383107.3146703164,911634.016953082,843972.3356092875,2317790.510716435,3091016.612653759,481000.0,900000.0,6331933.63379792,5795116.164044243,9909712.723079998,9932039.37889484,4621040.271182933,5085756.348385637,578760.0,448056.0,1026816.0,841987.2197628211,229055.94479787874,1071043.1645606994,1023238.1389946402,419249.43579041027,728813.5213138184,587299.28603925,932347.9999999999,3444883.192596165,2562478.652879178,6300000.0,12764829.530483833,13669560.72601566,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
922,7.389735568012086,0.47443593115752464,5.140012657901325,13.47862008822846,11.33493500893242,145505714.47370315,156795880.0967553,-631000.1298890635,0.47443593115752464,7.864171499169611,1.7130585828551137,3.4269540750462117,893577,346235,11.138568968172669,2.9632862942006843,3.3097948199715748,1.3923031840369382,1.3923031840369382,-0.008869715210075851,0.9475998187126417,0.29126426355277296,0.004690218430784795,1.4837910008221677,0.08918550173815754,348392,9924,True,True,74.40536082191969,83.08726394108024,76.11929060829449,86.51512351382985,660550.1916454391,491158.8049058138,296393.8371664119,644188.4559103947,489020.72121564264,1842912.2784713935,2403095.679257492,481000.0,900000.0,9105616.83986095,8580845.237441808,11954106.274586417,11970136.662135176,7097075.88096675,7539222.876040665,468520.0,362712.0,831232.0,656085.1639705068,178482.76502755945,834567.9289980656,716850.2672384883,320534.24513251917,740131.5230800285,541195.3660821914,536848.0000000001,2691864.730000765,2076894.9876604592,6300000.0,15562241.544585653,16193241.674474716,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
923,5.668805394583874,2.9311085235247654,4.144327155324609,15.675349596958013,9.916699179312374,126295470.81503415,136095063.8282748,-1004598.0092527047,2.9311085235247654,8.599913918108639,2.8679877616956384,1.2763393936289709,887607,577924,11.616307013967898,2.365079866348241,2.973713931771501,1.260875802659965,1.260875802659965,0.007158782117880768,0.8148908409646576,0.48538649362430397,0.0031525440214235307,0.9022296841530386,0.029362322990582345,134863,825684,False,True,,83.82376092596014,76.86400131419536,85.09962559121679,183093.17042688865,148305.4680457798,348923.1921337152,787751.7953960091,623473.9678077324,1618799.0913646622,2433856.195067306,481000.0,900000.0,8723833.610549422,8048819.421503483,10945688.467275128,11047150.33180302,6990276.133140057,7574632.458788174,409955.0,317373.0,727328.0,608795.3549578837,165617.9475713646,774413.3025292478,902806.889262696,390683.5468367971,185754.6618112316,150461.27606709755,709876.0000000001,2678837.6479998254,1775701.503275013,6300000.0,14566850.819275303,15571448.828528007,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
924,11.12308047102509,3.7994203513325697,7.184474033769392,25.90639520745962,14.998254584283044,232708980.4283296,250765473.53934252,-1522093.717759041,14.92250082235766,3.7994203513325697,4.330257174132987,2.8542168596364053,267623,654870,13.068195899858214,5.385748681538716,6.311127299295964,2.1964851824022524,2.1964851824022524,0.001302379102579682,0.5723823122215006,0.11312097713098145,0.0042470119536978474,1.125502251189413,0.4972477702063975,143342,418067,False,True,,79.02420994270929,88.85329609779804,81.87710904399133,381911.6620888343,199258.2584811309,524893.1219982818,979631.0681106866,780304.8957951466,2033287.208819399,2788852.063571557,481000.0,900000.0,13204984.763371237,12507237.22511816,18460221.1456783,19062265.07477299,9548215.67711033,10143788.58215994,620100.0,480060.0,1100160.0,706692.1575838822,192249.99624367844,898942.1538275603,1423780.863039015,724296.2904903892,410687.2346200907,214271.60067135157,1168467.9999999998,3702183.387476515,2782133.598812165,6300000.0,21058037.758201785,22580131.475960825,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
925,0.006345758427982684,1.2452247797604035,3.843848102811555,6.340643420760345,4.914543077544371,38029211.60338738,40979996.72594651,70853.50175375212,1.2515705381883862,1.2452247797604035,0.18908543514411164,3.6547626676674434,777940,507370,10.815947749890654,2.9969948292916992,1.6568930263800628,1.1562561455371534,1.1562561455371534,0.006788505964686076,1.367741972041438,0.38188939077121087,0.001359483297674791,0.5594323342738776,0.2021617865748553,690588,604997,True,True,75.18292641190442,76.46974270518902,75.37184199538663,80.12484855951867,467435.4876076202,373518.41674448515,53740.80932486835,135915.95033837264,136771.84527629561,1121915.0441756737,1521826.1103398881,481000.0,900000.0,3222521.3791138385,3019055.2515107547,4703469.466795166,4222175.877203739,2295034.0128779695,2455381.0602260465,203255.0,157353.0,360608.0,311536.54561771994,84751.0462399126,396287.59185763245,147391.14493298132,55034.584067987504,489957.20736334607,391271.0234557142,140060.0,1573931.5712342365,1163491.483396562,6300000.0,9429537.895560928,9358684.393807178,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
926,9.133491639006452,0.6326499145321371,1.2189408732958888,11.617732341366617,10.587486396024559,69689140.08210455,75096501.13662341,-667712.4742847541,9.76614155353859,0.6326499145321371,0.7933862500954015,0.4255546232004874,196535,35126,4.955949405671012,3.0108831592603025,1.6684943266784695,1.3688197215462394,1.3688197215462394,0.003059365424099642,0.6205207034006317,0.186034558778128,0.0009150863700308452,0.6043459012823014,0.3063287158513571,466341,671727,True,True,83.69781720363868,75.85645153562359,84.49181023566534,76.2808271217068,155103.65328430568,115386.91278442378,383166.0702121337,817580.716072064,579418.8496783682,1578418.993306475,2382969.235766057,481000.0,900000.0,2526578.743642212,2204315.3568909364,4704065.474602594,4482783.967603442,882119.1784436061,1069934.1025790249,437515.0,338709.0,776224.0,622775.4284159972,169421.1156707499,792196.5440867472,958074.4634991058,439315.00851424155,168206.4110314201,122640.25402870779,671404.0,2645246.676887188,1756252.695603282,6300000.0,8358818.797715407,9026531.27200016,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
927,4.378139612120692,5.027467919433199,5.091026032151844,19.524101483138935,13.166594796607733,181407157.98356283,195483009.68636152,-1122674.9962579012,9.40560753155389,5.027467919433199,3.7316529221570804,1.359373109994764,199971,139869,9.387456297807084,1.8760959492141183,3.258910178327445,1.277277321783061,1.277277321783061,0.002045119687107749,1.2009748789693946,0.18585026651416728,-0.0012634322294244132,1.423362228438509,0.49585850043320273,765644,406993,True,False,83.3364134787162,,87.06818072924153,80.25079228184015,531636.6515383793,430625.6877460873,394810.11557902483,918250.0499429639,788260.718971991,2107859.5566435717,2910420.935283937,481000.0,900000.0,9585047.828581724,8816196.710587932,12351250.998856794,12569774.51845452,7723729.499891248,8404217.6434281,544310.0,421386.0,965696.0,800996.1070021325,217904.63769803842,1018900.7447001702,1018260.3709115367,427321.0697917863,551946.3243715223,447076.5227409332,862304.0000000001,3225669.00690763,2321517.5302474555,6300000.0,15425581.991949163,16548256.988207066,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
928,7.423967269496327,4.131407589309946,2.180574364991747,17.867356813107964,12.082383621840284,103181146.47446619,111187239.13609608,-806758.0730970656,11.555374858806273,4.131407589309946,0.45234183687158613,1.7282325281201607,161539,402664,6.311202882123279,2.3541839786624053,2.0949000376010884,1.3246749871482144,1.3246749871482144,-0.006010765671726531,1.1269434395192357,0.4015303310132459,0.0006538178253067484,1.2400466268350865,0.05903207306980153,850751,776422,True,True,85.48840838620916,79.3554966905549,85.94016304236226,81.08311601196465,268427.25511430897,162727.0412692342,445213.4644007096,991254.3450495845,836622.4296143386,2019810.9910616134,2874273.2280244036,481000.0,900000.0,4385498.844769395,3965576.256865223,7017194.470245504,6886848.742286669,2762270.4039093773,3076308.275794831,499525.0,386715.0,886240.0,710667.4744335341,193331.44966184825,903998.924095382,1140685.3849544318,500445.15679484,299059.6781694809,178788.60916624227,959776.0000000005,3175243.2583440463,2238139.457288146,6300000.0,10141951.211901456,10948709.284998523,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
929,3.1950125537012695,-0.04634050777361645,5.941143731839191,9.043475269993227,3.1677584070857034,19432388.305076398,20940197.693933256,145212.85301467974,3.148672045927653,-0.04634050777361645,4.210123067756857,1.731020664082334,253422,713161,6.10002593624146,1.91238206754345,1.2062362760783507,1.0618227281304418,1.0618227281304418,-0.0015909358356725172,1.0447431583976776,0.12869231029452732,-0.0009161364387809236,1.4550828204679773,0.3315358608439673,977449,561743,False,True,,75.17745059789044,77.08029596774746,76.90780782630718,186802.70294005753,97462.27979481264,96547.89832085674,227084.6214109387,196849.66512755255,953327.9262548233,1417289.2584374899,481000.0,900000.0,1110905.265583334,1041430.0665760303,2365045.3178582415,1750864.4182428112,733605.9210100117,782896.765444451,130910.0,101346.0,232256.0,211170.10457658544,57447.15202504129,268617.25660162664,239252.23763128617,99284.08634498119,186719.1435388521,97418.68358548808,203204.0,1438372.1043695866,969404.057768836,6300000.0,7226673.213488655,7081460.360473976,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
930,6.964214834132683,6.499303572027511,3.4572818014790396,23.420103779666746,15.586904590785574,276830949.36317825,298310980.434136,-1603605.8886792473,6.499303572027511,13.463518406160194,1.372657479718028,2.0846243217610114,566622,829371,8.470575193536112,0.49201575437922695,3.5504040502858834,1.0794854055024603,1.0794854055024603,-0.007452494147861354,0.8298140562291918,0.36953159824204845,-0.003316260790100613,1.324121802400822,0.4826610099867691,648821,54441,False,True,,88.68628377037174,80.43149414430138,90.76983100269,264873.858639872,214547.82549829636,584025.2782102745,1387022.810560801,1171368.4877063825,2470196.356501134,3627654.43416335,481000.0,900000.0,12912374.66764951,11808810.388616037,15362823.129039057,15748729.555847315,11438598.172913715,12510078.808562767,644215.0,498729.0,1142944.0,1025356.1204263757,278939.9998074908,1304296.120233867,1446559.4071978894,597291.2189170854,267167.3393814314,216405.5448989594,1201451.9999999998,3764831.6567875165,2547132.1949165273,6300000.0,17897991.472251542,19501597.36093079,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
931,4.884076224026881,4.447557662597603,3.4260797849368756,17.205271334158965,9.333524986823821,125732189.46580608,135488076.01880106,-929525.2285139803,4.447557662597603,9.331633886624484,2.5086081335455708,0.9174716513913048,47991,208777,13.930880242105115,3.3011094709816335,3.3779526642743445,1.354086896469659,1.354086896469659,0.0004917255769229852,1.3667604718997994,0.17582686745450435,0.003910307978841939,0.8834281463057327,0.12253560839265,614928,831179,True,False,78.37806388906,,80.88598670746148,84.55478209682607,311448.9368765898,162495.0975008295,321889.927372567,741966.8970990548,690722.5581076726,1775733.9469666386,2479883.2611996313,481000.0,900000.0,9552937.316961164,8893066.88569156,11851871.147895832,12003104.910942847,7510835.528121516,8090400.952697973,385840.0,298704.0,684544.0,559117.9817928013,152103.61222479015,711221.5940175918,894300.7357176023,378459.060822566,323990.1658279295,169038.34738848495,827972.0000000002,2787877.785039821,2009586.319572857,6300000.0,15363993.36285601,16293518.591369988,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
932,8.085647573236638,1.7131271795488274,4.002584717147106,15.514486649481398,13.664893871879642,176506392.27339512,190201980.85905302,-993788.5549362972,1.7131271795488274,9.798774752785466,0.21210858703869892,3.7904761301084067,248667,871880,7.83686291563559,1.1703071676931076,2.8042647906819425,1.1723535527676463,1.1723535527676463,-0.0020280043567064317,0.9960694416727452,0.4101653370971304,-0.002412305047877668,0.55055898773798,0.44548983334757686,88418,774160,False,True,,85.02296419502112,75.64563269608547,88.81222749269321,513973.6344699521,416318.64392066124,403852.7033332528,915801.4975575769,676698.0965972454,2033418.4527544344,2846763.0726107187,481000.0,900000.0,8428320.771810073,7689578.715637225,11057145.949472256,11162117.884002538,6930434.459046901,7611399.588573168,564980.0,437388.0,1002368.0,867816.9033987853,236082.7053593189,1103899.608758104,1000517.2717808621,430516.7856271385,525833.2198377245,425924.9080685569,724963.9999999998,3050814.2977952682,2161997.677389253,6300000.0,14306331.651676988,15300120.206613284,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
933,10.549760648726435,3.6258863566910975,4.164579992565573,21.966113354674203,17.66497600908985,164085772.9294817,176817613.45863962,-1168503.680975614,14.175647005417533,3.6258863566910975,3.467900569040483,0.6966794235250895,230913,595450,5.274437858525771,2.0913891371355797,2.479543787682133,1.4414768325177763,1.4414768325177763,0.0027632208084723293,1.1602792016204813,0.44050246650904457,-0.0028733055398617612,0.7658916410485654,0.20713581238612255,692777,176924,True,True,88.10858539189717,78.84898389426203,91.5775135697516,79.54441227403711,620722.0334448973,485235.8469300785,564878.0424287358,1226513.034023965,949681.3319809346,2518208.899908706,3420514.7474485612,481000.0,900000.0,5468720.196259571,4930029.116830861,9329811.188867602,9432794.093127027,3441485.253110205,3840252.0287270467,730340.0,565404.0,1295744.0,1006020.5043846029,273679.89882645104,1279700.4032110525,1441551.0211494647,646855.0303908415,654265.1660494289,506817.74330702465,1110800.0000000005,3957605.489587693,2892084.7128715036,6300000.0,11672205.69927991,12840709.380255524,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
934,3.8817550762849953,0.5836796634186534,8.47587609544302,13.524990498565323,7.99742636741343,48980542.061416,52781069.3065518,-251998.3597602977,4.465434739703649,0.5836796634186534,3.518117869917056,4.957758225525963,752634,529080,5.994043479139366,4.338962235974564,1.5931317030365786,1.404662871070659,1.404662871070659,-0.0008008595792023659,0.6013804683798257,0.10456633119173453,0.0028079429908608637,0.7179732283112175,0.4863589774221613,186055,451995,True,False,78.39722923810892,,81.91543974208916,75.8071692094978,509247.7288356799,412490.6603569007,181404.50665910082,399815.6713216482,286749.2725756927,1392625.1754006008,1902592.163922566,481000.0,900000.0,2108662.58291634,1867333.9738344622,3725136.30931399,3410709.3415724807,447464.7237067297,544390.972889059,330720.0,256032.0,586752.0,464394.3604508866,126334.80235228328,590729.16280317,450510.193526316,198345.98136648533,546294.4830091154,442498.53123738355,315796.00000000006,2106779.331929184,1540354.004427377,6300000.0,7918356.977384806,8170355.337145103,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
935,2.4497168845144994,10.310170792818159,4.044729446113561,27.114787916264383,12.829832234748146,388103177.863889,418217109.6277722,-2076562.2778332084,10.310170792818159,12.759887677332658,0.6240401240285423,3.4206893220850194,772408,157634,17.1043537803496,2.390914399458066,7.586137388919644,1.3542169403109257,1.3542169403109257,0.008600641486901288,1.481021330768691,0.013706302365007793,-8.506928864114235e-05,0.5405001360725179,0.2363342630303131,805508,940045,True,False,84.2426606980294,,84.86690349562276,87.98264166957568,93817.24807403192,48948.1294299297,516110.10160518135,1200684.7133939618,1150967.396834735,2237934.1898399275,3298533.862263485,481000.0,900000.0,28469694.86649926,27212107.556889042,34133539.329941094,35017265.93093762,25606049.12418446,26864425.306457087,530530.0,410718.0,941248.0,757401.6206336893,206045.10345722808,963446.724090918,1417314.1530403246,597172.0702460357,94460.02906136583,49283.49342332131,1347036.0,3711206.7173762824,2518371.040539601,6300000.0,36722332.61256481,38798894.89039802,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
936,7.6076678185151785,5.776250600538864,3.2175909295451297,22.377759949138035,15.417154356352286,295861150.56558526,318817784.2853964,-1843791.641141072,13.383918419054043,5.776250600538864,2.0156132795387123,1.2019776500064174,517523,178026,11.0866801190181,2.3155299205790625,5.057730054645817,1.4231991794101302,1.4231991794101302,-0.006653968626881403,1.3029073844322316,0.04440564989402275,0.0001254504819331011,1.3643092676269828,0.0003229177177706051,74907,761058,True,False,87.31459235987049,,89.32969191701403,81.000978801755,329701.0535439883,267057.8533706306,536100.2820480904,1182269.3653011848,968193.086022783,2276572.324757838,3262593.999529721,481000.0,900000.0,16022275.687692486,14955835.717154384,20382793.45058963,21078535.53429665,13304596.93303938,14304667.278861005,637325.0,493395.0,1130720.0,884340.4051879563,240577.79296261305,1124918.1981505686,1422751.7196806665,629388.0536438236,334786.7229164616,271177.245562334,1163000.0,3755415.4375012405,2607365.8800671897,6300000.0,22927378.01308839,24771169.654229462,73.93170290971067,75.22399501700924,SPY,2026-03-27 00:00:00,25,2,2026-07-01,1952-07-26,1951-04-11,stochastic,stochastic
