date,apy_roi,apy_cpi,earn_lc,earn_cc,earn_norm_lc,earn_norm_cc,exp_total_lc,exp_total_cc,exp_norm_total_lc,exp_norm_total_cc,worth_lc,worth_cc,worth_norm_lc,worth_norm_cc,exp_al_cc,exp_cc,exp_lc,exp_non_taylor
2049-11-30,3.22771471556209,6.28142502895606,274354107.846297,277141047.485461,173447733.803419,175209647.880284,4923831.84970734,5364267.77729694,3532291.80987038,3391310.94770454,287657594.068796,287217158.141207,181858249.523746,181579804.217694,2249662.87020115,894133.516230541,2703360.4588421,2220471.39086524
2049-12-31,24.3768824201206,4.99796820457716,279631211.264818,282410071.068834,176066905.809559,177816586.201668,4923831.84970734,5387420.02877243,3532291.80987038,3392133.41197492,293025025.608049,292561437.428984,184500182.759345,184208289.24757,2272815.12167665,894133.516230541,2703360.4588421,2220471.39086524
2050-01-31,-2.72521681432558,4.29139748527849,278957287.636964,281737213.64011,175028629.625323,176772863.098886,4923831.84970734,5410734.70234237,3532291.80987038,3394904.96283302,292339777.737099,291852874.884464,183425323.33798,183119821.58974,2296129.79524659,894133.516230541,2703360.4588421,2220471.39086524
2050-02-28,52.9278636508257,2.50020708082079,289491373.445285,292253754.533848,181264717.707967,182994379.70881,4923831.84970734,5434145.43259939,3532291.80987038,3402584.42281471,303051287.458143,302540973.875251,189755243.54448,189435711.23357,2319540.5255036,894133.516230541,2703360.4588421,2220471.39086524
2050-03-31,-38.0795393099385,5.45760306997838,277625074.241644,280407437.207575,173066568.206038,174801044.14029,4923831.84970734,5457763.95903032,3532291.80987038,3402273.66367433,290992190.321033,290458258.21171,181399392.296192,181066548.448899,2343159.05193454,894133.516230541,2703360.4588421,2220471.39086524
2050-04-30,64.7164918940854,3.5574986636745,289982016.330112,292741705.944752,180243839.608216,181959177.195576,4923831.84970734,5481520.29082559,3532291.80987038,3407143.23119958,303558222.230616,303000533.789498,188682388.694077,188335746.832611,2366915.3837298,894133.516230541,2703360.4588421,2220471.39086524
2050-05-31,-4.75026139230318,3.4317643557475,288753380.63334,291515327.462169,178976199.359263,180688119.563182,4923831.84970734,5505410.40802844,3532291.80987038,3412384.05098725,302309657.587328,301728079.029007,187378701.596171,187018225.400987,2390805.50093266,894133.516230541,2703360.4588421,2220471.39086524
2050-06-30,56.6500490276174,4.56641211480009,300275006.293438,303014788.000271,185426316.620969,187118191.134651,4923831.84970734,5529478.64749698,3532291.80987038,3414572.76479981,314018940.326721,313413293.528931,193913493.409779,193539493.401341,2414873.74040119,894133.516230541,2703360.4588421,2220471.39086524
2050-07-31,27.433899715079,-6.68812768143595,306683425.862563,309410847.681846,190479284.328336,192173270.088204,4923831.84970734,5553270.00769425,3532291.80987038,3449103.56264785,320527844.218059,319898406.060072,199077971.697502,198687031.334406,2438665.10059847,894133.516230541,2703360.4588421,2220471.39086524
2050-08-31,-2.01865074699754,5.54975343993982,306139177.040227,308867667.630859,189287347.946147,190974387.000704,4923831.84970734,5577276.0214343,3532291.80987038,3448456.99615315,319975234.843796,319321790.67207,197842250.043251,197438222.321309,2462671.11433852,894133.516230541,2703360.4588421,2220471.39086524
2050-09-30,19.7833701853391,-7.68077127293025,310988914.800627,313707501.397046,193570826.474751,195262973.780546,4923831.84970734,5600963.34650431,3532291.80987038,3486243.56830431,324899601.171182,324222469.674385,202229344.284961,201807872.980908,2486358.43940852,894133.516230541,2703360.4588421,2220471.39086524
2050-10-31,-16.9235085269319,-0.361799847008859,306007569.764483,308736538.108397,190527795.492156,192226917.912342,4923831.84970734,5624636.36438292,3532291.80987038,3502036.13517038,319842764.182278,319141959.667602,199141925.837547,198705587.810502,2510031.45728714,894133.516230541,2703360.4588421,2220471.39086524
2050-11-30,26.4531514417126,11.3631438409982,312324782.870204,315039909.627062,192724752.133931,194400162.34768,4923831.84970734,5648735.93188944,3532291.80987038,3485638.32283473,326257227.870394,325532323.788212,201321978.984152,200874665.907439,2534131.02479365,894133.516230541,2703360.4588421,2220471.39086524
2050-12-31,25.6244272306214,5.27796581895761,318586440.58595,321287654.697044,195747795.50284,197407491.711051,4923831.84970734,5673042.53213134,3532291.80987038,3485664.8871061,332613385.713827,331864175.031403,204366315.429085,203905980.898896,2558437.62503555,894133.516230541,2703360.4588421,2220471.39086524
2051-01-31,-5.87204105010228,3.24248222676908,316913319.4817,319618302.293207,194202678.099659,195860276.168012,4923831.84970734,5697478.57594572,3532291.80987038,3491382.43755003,330915496.613653,330141849.887415,202783132.536533,202309046.226799,2582873.66884993,894133.516230541,2703360.4588421,2220471.39086524
2051-02-28,11.9542411288629,0.0925556568424302,320041932.464262,322739600.897276,196104755.234212,197757743.652591,4923831.84970734,5721918.38765212,3532291.80987038,3506088.70606652,334090661.554062,333292575.016117,204713072.770272,204224047.585434,2607313.48055633,894133.516230541,2703360.4588421,2220471.39086524
2051-03-31,44.8163412871249,5.07325119705886,330512018.258741,333184675.413424,201686803.341844,203317726.419306,4923831.84970734,5746560.19331963,3532291.80987038,3506696.55435888,344715055.588298,343892327.244686,210353856.394362,209851806.724532,2631955.28622385,894133.516230541,2703360.4588421,2220471.39086524
2051-04-30,14.5597195081714,1.24010343913492,334438863.160678,337102148.149715,203873564.720626,205497100.333235,4923831.84970734,5771252.64242672,3532291.80987038,3518149.2904118,348697990.654223,347850569.861504,212565913.224748,212049326.437563,2656647.73533094,894133.516230541,2703360.4588421,2220471.39086524
2051-05-31,17.0088981179476,5.20985606653956,339033319.065988,341685438.411489,205801494.345142,207411395.478132,4923831.84970734,5796154.54285193,3532291.80987038,3518407.18682324,353357323.12586,352485000.432715,214496514.199382,213966993.047021,2681549.63575614,894133.516230541,2703360.4588421,2220471.39086524
2051-06-30,14.7760612502299,2.34730574636381,343114806.297107,345756849.796713,207876741.593016,209477428.546086,4923831.84970734,5821152.83125594,3532291.80987038,3526756.23630366,357495683.543149,356598362.5616,216589422.73732,216045779.156851,2706547.92416015,894133.516230541,2703360.4588421,2220471.39086524
2051-07-31,7.82677679518713,2.95755455435061,345366818.633961,348003209.539666,208733521.417415,210326908.876457,4923831.84970734,5846272.70321524,3532291.80987038,3533382.54478345,359778713.121835,358856272.268327,217443812.402081,216886305.66645,2731667.79611946,894133.516230541,2703360.4588421,2220471.39086524
2051-08-31,-10.8185493780522,1.9398073097896,341950341.358703,344595491.810481,206338046.266967,207934170.353679,4923831.84970734,5871473.07480454,3532291.80987038,3542936.3168654,356315478.884565,355367837.659468,215006189.131411,214434367.976996,2756868.16770875,894133.516230541,2703360.4588421,2220471.39086524
2051-09-30,31.1465042496542,0.250845226965502,350093081.895017,352716576.26651,211207400.3492,212790126.357479,4923831.84970734,5871473.07480454,3532291.80987038,3542936.3168654,364570741.855555,363623100.630458,219941617.280461,219369915.496087,2756868.16770875,894133.516230541,2703360.4588421,2220471.39086524
